# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,0.001239  ,0.001239  ,-0.000028 ,8.000000  ,0.039128  ,-0.002950 ,0.000000  ,-0.024768 ,45.003225 
0.020000  ,-0.004540 ,-0.006148 ,0.167008  ,8.000000  ,0.031689  ,-0.002249 ,0.000000  ,-0.019042 ,128.034804
0.040000  ,-0.000210 ,-0.006440 ,0.273795  ,8.000000  ,0.031436  ,0.003298  ,0.000000  ,-0.019003 ,3.874404  
0.060000  ,0.022511  ,0.009707  ,0.354100  ,8.000000  ,0.047789  ,0.004047  ,0.000000  ,-0.034574 ,35.151803 
0.080000  ,0.019362  ,-0.001839 ,0.433690  ,8.000000  ,0.036214  ,0.000067  ,0.000000  ,-0.032693 ,106.040870
0.100000  ,0.034633  ,0.003208  ,0.513913  ,8.000000  ,0.041400  ,-0.002404 ,0.000000  ,-0.047002 ,16.677432 
0.120000  ,0.041680  ,-0.001812 ,0.594806  ,8.000000  ,0.036443  ,-0.008680 ,0.000000  ,-0.062744 ,38.160627 
0.140000  ,0.049425  ,-0.007974 ,0.676224  ,8.000000  ,0.030351  ,-0.002277 ,0.000000  ,-0.077814 ,42.514144 
0.160000  ,0.070806  ,-0.002327 ,0.758127  ,8.000000  ,0.036192  ,-0.003071 ,0.000000  ,-0.104006 ,9.238813  
0.180000  ,0.086741  ,-0.003931 ,0.840483  ,8.000000  ,0.038067  ,0.000733  ,0.090000  ,-0.127252 ,13.068892 
0.200000  ,0.109365  ,-0.000637 ,0.923582  ,8.000000  ,0.040794  ,-0.004302 ,0.090000  ,-0.155181 ,1.004303  
0.220000  ,0.113173  ,-0.017943 ,1.006753  ,8.000000  ,0.023398  ,-0.009750 ,0.090000  ,-0.171418 ,89.012119 
0.240000  ,0.141647  ,-0.012319 ,1.089985  ,8.000000  ,0.028307  ,0.004605  ,0.090000  ,-0.201779 ,2.548019  
0.260000  ,0.165657  ,-0.012857 ,1.173830  ,8.000000  ,0.027169  ,0.002634  ,0.090000  ,-0.228160 ,17.449634 
0.280000  ,0.189052  ,-0.015663 ,1.255970  ,8.000000  ,0.023778  ,0.000950  ,0.090000  ,-0.252387 ,25.570750 
0.300000  ,0.209198  ,-0.023314 ,1.338241  ,8.000000  ,0.015625  ,0.007729  ,0.090000  ,-0.273253 ,42.196040 
0.320000  ,0.244778  ,-0.017046 ,1.417465  ,8.000000  ,0.021002  ,-0.005263 ,0.090000  ,-0.353664 ,14.159950 
0.340000  ,0.264169  ,-0.028359 ,1.494686  ,8.000000  ,0.009207  ,0.002132  ,0.090000  ,-0.375329 ,57.261346 
0.360000  ,0.302136  ,-0.022133 ,1.559854  ,8.000000  ,0.012682  ,-0.001133 ,0.170000  ,-0.401160 ,20.744553 
0.380000  ,0.340220  ,-0.016709 ,1.629189  ,8.000000  ,0.017984  ,-0.002274 ,0.170000  ,-0.424659 ,25.227484 
0.400000  ,0.364449  ,-0.026126 ,1.709571  ,8.000000  ,0.008489  ,0.002898  ,0.170000  ,-0.442908 ,57.990868 
0.420000  ,0.405058  ,-0.020022 ,1.768358  ,8.000000  ,0.014462  ,-0.005161 ,0.170000  ,-0.460477 ,31.770713 
0.440000  ,0.441898  ,-0.018223 ,1.836080  ,8.000000  ,0.016143  ,0.007844  ,0.170000  ,-0.556041 ,41.337995 
