# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,-0.005585 ,-0.005585 ,-0.000028 ,8.000000  ,0.032243  ,-0.001321 ,0.000000  ,-0.019478 ,135.000715
0.020000  ,0.006249  ,0.004641  ,0.167008  ,8.000000  ,0.042575  ,-0.000977 ,0.000000  ,-0.027405 ,40.829986 
0.040000  ,0.004470  ,-0.001759 ,0.273795  ,8.000000  ,0.036159  ,0.006671  ,0.000000  ,-0.022630 ,105.544688
0.060000  ,0.012301  ,-0.000502 ,0.354100  ,8.000000  ,0.037488  ,0.003149  ,0.000000  ,-0.026698 ,8.874029  
0.080000  ,0.019250  ,-0.001952 ,0.433690  ,8.000000  ,0.036101  ,-0.006235 ,0.000000  ,-0.032607 ,12.575424 
0.100000  ,0.027973  ,-0.003450 ,0.513820  ,8.000000  ,0.034681  ,0.002735  ,0.000000  ,-0.042009 ,11.362068 
0.120000  ,0.041918  ,-0.001552 ,0.594626  ,8.000000  ,0.036705  ,-0.003191 ,0.000000  ,-0.063140 ,5.045373  
0.140000  ,0.062143  ,0.004785  ,0.676070  ,8.000000  ,0.043225  ,0.000472  ,0.000000  ,-0.087303 ,13.362971 
0.160000  ,0.064274  ,-0.008800 ,0.757995  ,8.000000  ,0.029660  ,0.005198  ,0.000000  ,-0.100056 ,86.678022 
0.180000  ,0.087927  ,-0.002670 ,0.840364  ,8.000000  ,0.039298  ,-0.002240 ,0.090000  ,-0.128701 ,7.165713  
0.200000  ,0.104537  ,-0.005374 ,0.923473  ,8.000000  ,0.036178  ,0.003162  ,0.090000  ,-0.152920 ,18.585646 
0.220000  ,0.123086  ,-0.007925 ,1.006379  ,8.000000  ,0.033164  ,0.000519  ,0.090000  ,-0.178027 ,19.305231 
0.240000  ,0.135149  ,-0.018717 ,1.089728  ,8.000000  ,0.022074  ,-0.001294 ,0.090000  ,-0.198815 ,55.575813 
0.260000  ,0.164679  ,-0.013739 ,1.173596  ,8.000000  ,0.026312  ,-0.002333 ,0.090000  ,-0.228083 ,6.624625  
0.280000  ,0.187797  ,-0.016823 ,1.255820  ,8.000000  ,0.022650  ,0.002806  ,0.090000  ,-0.252097 ,26.349032 
0.300000  ,0.213220  ,-0.019198 ,1.338189  ,8.000000  ,0.019640  ,-0.006785 ,0.090000  ,-0.275065 ,26.744754 
0.320000  ,0.240315  ,-0.021413 ,1.417527  ,8.000000  ,0.016748  ,-0.002142 ,0.090000  ,-0.352216 ,28.828509 
0.340000  ,0.271349  ,-0.021085 ,1.494804  ,8.000000  ,0.016299  ,-0.004907 ,0.090000  ,-0.377428 ,26.389822 
0.360000  ,0.301304  ,-0.022868 ,1.559825  ,8.000000  ,0.011951  ,-0.003507 ,0.170000  ,-0.400901 ,33.451869 
0.380000  ,0.337575  ,-0.019251 ,1.629121  ,8.000000  ,0.015450  ,-0.000774 ,0.170000  ,-0.424077 ,27.624269 
0.400000  ,0.370011  ,-0.020456 ,1.709733  ,8.000000  ,0.014141  ,0.001107  ,0.170000  ,-0.443506 ,38.859842 
0.420000  ,0.397472  ,-0.027493 ,1.768557  ,8.000000  ,0.007015  ,-0.000169 ,0.170000  ,-0.459811 ,54.671493 
0.440000  ,0.445399  ,-0.014601 ,1.836302  ,8.000000  ,0.019753  ,-0.006443 ,0.170000  ,-0.555942 ,29.054063 
0.460000  ,0.479772  ,-0.015496 ,1.898212  ,8.000000  ,0.018747  ,0.000395  ,0.170000  ,-0.572650 ,49.744155 
0.480000  ,0.508325  ,-0.022357 ,1.950008  ,8.000000  ,0.012067  ,0.002294  ,0.260000  ,-0.587302 ,66.204902 
0.500000  ,0.557867  ,-0.008165 ,2.012245  ,8.000000  ,0.025923  ,-0.000244 ,0.260000  ,-0.596218 ,41.458932 
0.520000  ,0.595496  ,-0.005560 ,2.067395  ,8.000000  ,0.028272  ,0.007290  ,0.260000  ,-0.602622 ,58.582973 
0.540000  ,0.633098  ,-0.002458 ,2.111059  ,8.000000  ,0.031120  ,0.007312  ,0.260000  ,-0.604654 ,63.274973 
0.560000  ,0.683908  ,0.014914  ,2.155114  ,8.000000  ,0.048147  ,-0.005301 ,0.260000  ,-0.691981 ,55.046917 
0.580000  ,0.720149  ,0.018768  ,2.189533  ,8.000000  ,0.051915  ,0.000268  ,0.340000  ,-0.686369 ,74.183882 
0.600000  ,0.767373  ,0.034935  ,2.216489  ,8.000000  ,0.067644  ,0.004676  ,0.340000  ,-0.668727 ,68.140753 
0.620000  ,0.810826  ,0.048881  ,2.237506  ,8.000000  ,0.081187  ,-0.006477 ,0.340000  ,-0.642730 ,76.488684 
0.640000  ,0.852656  ,0.063039  ,2.247595  ,8.000000  ,0.094958  ,0.002272  ,0.340000  ,-0.701369 ,83.325434 
0.660000  ,0.881699  ,0.066455  ,2.249390  ,8.000000  ,0.098105  ,0.005252  ,0.340000  ,-0.661327 ,103.567639
0.680000  ,0.925883  ,0.087162  ,2.243958  ,8.000000  ,0.118309  ,0.003092  ,0.430000  ,-0.595573 ,93.766796 
0.700000  ,0.968483  ,0.108295  ,2.230887  ,8.000000  ,0.139115  ,-0.000823 ,0.430000  ,-0.515461 ,100.766029
0.720000  ,1.012161  ,0.132569  ,2.207728  ,8.000000  ,0.163055  ,-0.000839 ,0.430000  ,-0.420532 ,106.001155
0.740000  ,1.043026  ,0.146086  ,2.176827  ,8.000000  ,0.176335  ,0.001223  ,0.430000  ,-0.326761 ,118.984316
0.760000  ,1.081444  ,0.169156  ,2.139031  ,8.000000  ,0.199110  ,0.002177  ,0.430000  ,-0.292850 ,118.885465
0.780000  ,1.116947  ,0.191221  ,2.095121  ,8.000000  ,0.220913  ,0.000557  ,0.520000  ,-0.173018 ,124.921535
0.800000  ,1.157941  ,0.220571  ,2.046152  ,8.000000  ,0.249943  ,0.008055  ,0.520000  ,-0.047821 ,127.776173
0.820000  ,1.181870  ,0.234519  ,1.994739  ,8.000000  ,0.263704  ,0.001265  ,0.520000  ,0.055423  ,139.401925
0.840000  ,1.216202  ,0.260596  ,1.936398  ,8.000000  ,0.289512  ,0.001914  ,0.520000  ,0.158040  ,138.295470
0.860000  ,1.250827  ,0.288415  ,1.865619  ,8.000000  ,0.317061  ,0.003077  ,0.520000  ,0.249455  ,142.365128
0.880000  ,1.285406  ,0.317388  ,1.791199  ,8.000000  ,0.345774  ,-0.001350 ,0.600000  ,0.328639  ,146.623897
0.900000  ,1.306643  ,0.333980  ,1.714385  ,8.000000  ,0.362198  ,0.003617  ,0.600000  ,0.414793  ,153.851060
0.920000  ,1.330076  ,0.353590  ,1.638952  ,8.000000  ,0.381621  ,0.001613  ,0.600000  ,0.475672  ,156.991867
0.940000  ,1.359604  ,0.380092  ,1.562728  ,8.000000  ,0.407889  ,-0.004305 ,0.600000  ,0.527061  ,159.771793
0.960000  ,1.372812  ,0.390906  ,1.484491  ,8.000000  ,0.418598  ,0.000703  ,0.600000  ,0.563470  ,166.839729
0.980000  ,1.403759  ,0.419889  ,1.404788  ,8.000000  ,0.447335  ,-0.006020 ,0.600000  ,0.596146  ,167.203200
1.000000  ,1.422309  ,0.436709  ,1.324199  ,8.000000  ,0.464008  ,-0.001462 ,0.600000  ,0.619160  ,172.038218
1.020000  ,1.438592  ,0.451295  ,1.243390  ,8.000000  ,0.478464  ,0.004127  ,0.600000  ,0.636468  ,176.058364
1.040000  ,1.457811  ,0.468511  ,1.165874  ,8.000000  ,0.495528  ,-0.003420 ,0.600000  ,0.649585  ,179.571518
1.060000  ,1.474379  ,0.482639  ,1.096860  ,8.000000  ,0.509524  ,-0.000934 ,0.600000  ,0.658572  ,-175.678790
1.080000  ,1.489769  ,0.495018  ,1.029212  ,8.000000  ,0.521763  ,0.004717  ,0.690000  ,0.664151  ,-170.845491
1.100000  ,1.504100  ,0.505642  ,0.963998  ,8.000000  ,0.532276  ,-0.003172 ,0.690000  ,0.666825  ,-165.561091
1.120000  ,1.522981  ,0.519999  ,0.902189  ,8.000000  ,0.546487  ,0.002556  ,0.690000  ,0.666456  ,-163.390617
1.140000  ,1.536208  ,0.527783  ,0.844046  ,8.000000  ,0.554168  ,-0.004926 ,0.690000  ,0.664304  ,-153.896332
1.160000  ,1.551415  ,0.536692  ,0.785373  ,8.000000  ,0.562960  ,0.009697  ,0.690000  ,0.659888  ,-151.109946
1.180000  ,1.566836  ,0.545158  ,0.727303  ,8.000000  ,0.571307  ,-0.006649 ,0.690000  ,0.653343  ,-146.697682
1.200000  ,1.573716  ,0.544414  ,0.674027  ,8.000000  ,0.570509  ,0.000374  ,0.690000  ,0.646433  ,-108.734828
1.220000  ,1.592082  ,0.554363  ,0.628690  ,8.000000  ,0.580317  ,-0.002783 ,0.690000  ,0.634192  ,-140.127272
1.240000  ,1.610512  ,0.563427  ,0.594738  ,8.000000  ,0.589237  ,0.002151  ,0.690000  ,0.618522  ,-134.438094
1.260000  ,1.614829  ,0.557228  ,0.577051  ,8.000000  ,0.583006  ,0.005028  ,0.690000  ,0.604347  ,-49.488897
1.280000  ,1.626008  ,0.556533  ,0.577034  ,8.000000  ,0.582225  ,-0.007862 ,0.690000  ,0.584465  ,-97.253053
1.300000  ,1.634927  ,0.552132  ,0.573645  ,8.000000  ,0.577755  ,-0.002557 ,0.690000  ,0.664714  ,-70.562297
1.320000  ,1.645877  ,0.548942  ,0.557844  ,8.000000  ,0.574480  ,0.000456  ,0.690000  ,0.642726  ,-76.608494
1.340000  ,1.659930  ,0.548017  ,0.562208  ,8.000000  ,0.573447  ,-0.003095 ,0.690000  ,0.616373  ,-85.149478
1.360000  ,1.663356  ,0.535484  ,0.585923  ,8.000000  ,0.560888  ,-0.000311 ,0.690000  ,0.593225  ,-10.309265
1.380000  ,1.677419  ,0.532467  ,0.626062  ,8.000000  ,0.557763  ,0.002204  ,0.690000  ,0.561716  ,-69.056026
1.400000  ,1.685848  ,0.522541  ,0.679612  ,8.000000  ,0.547763  ,0.004438  ,0.770000  ,0.531132  ,-27.632990
1.420000  ,1.690078  ,0.507008  ,0.742622  ,8.000000  ,0.532198  ,0.004481  ,0.770000  ,0.501540  ,1.354844  
1.440000  ,1.700770  ,0.496411  ,0.811990  ,8.000000  ,0.521520  ,0.000632  ,0.770000  ,0.465566  ,-24.797730
1.460000  ,1.714627  ,0.487108  ,0.893094  ,8.000000  ,0.512111  ,-0.001275 ,0.770000  ,0.424822  ,-31.737141
