# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,-0.001666 ,-0.001666 ,-0.000028 ,8.000000  ,0.036197  ,-0.000842 ,0.000000  ,-0.022517 ,135.002398
0.020000  ,0.012055  ,0.010447  ,0.167008  ,8.000000  ,0.048434  ,-0.003268 ,0.000000  ,-0.031905 ,41.437446 
0.040000  ,0.007107  ,0.000877  ,0.273795  ,8.000000  ,0.038819  ,0.000541  ,0.000000  ,-0.024673 ,117.356688
0.060000  ,0.020606  ,0.007802  ,0.354143  ,8.000000  ,0.045866  ,-0.003934 ,0.000000  ,-0.033098 ,26.909008 
0.080000  ,0.020329  ,-0.000880 ,0.433745  ,8.000000  ,0.037182  ,-0.002840 ,0.000000  ,-0.033370 ,92.613981 
0.100000  ,0.031027  ,-0.000417 ,0.514000  ,8.000000  ,0.037742  ,0.004040  ,0.000000  ,-0.044139 ,0.877162  
0.120000  ,0.038164  ,-0.005354 ,0.594920  ,8.000000  ,0.032870  ,-0.000909 ,0.000000  ,-0.059943 ,37.352461 
0.140000  ,0.057268  ,-0.000158 ,0.676382  ,8.000000  ,0.038238  ,-0.000011 ,0.000000  ,-0.083246 ,11.214186 
0.160000  ,0.068502  ,-0.004655 ,0.758350  ,8.000000  ,0.033843  ,-0.003165 ,0.000000  ,-0.102351 ,27.370219 
0.180000  ,0.090334  ,-0.000353 ,0.840886  ,8.000000  ,0.041554  ,-0.001717 ,0.090000  ,-0.129754 ,3.815589  
0.200000  ,0.100826  ,-0.009191 ,0.923678  ,8.000000  ,0.032456  ,-0.001195 ,0.090000  ,-0.150025 ,49.411085 
0.220000  ,0.125166  ,-0.005963 ,1.007127  ,8.000000  ,0.035074  ,0.004664  ,0.090000  ,-0.178739 ,3.889165  
0.240000  ,0.141537  ,-0.012467 ,1.090205  ,8.000000  ,0.028163  ,0.000026  ,0.090000  ,-0.201781 ,35.393614 
0.260000  ,0.166964  ,-0.011614 ,1.173236  ,8.000000  ,0.028379  ,0.000783  ,0.090000  ,-0.228572 ,14.229720 
0.280000  ,0.192422  ,-0.012384 ,1.256745  ,8.000000  ,0.026972  ,0.004397  ,0.090000  ,-0.253510 ,20.433946 
0.300000  ,0.212711  ,-0.019910 ,1.337487  ,8.000000  ,0.018941  ,-0.000903 ,0.090000  ,-0.274110 ,41.706532 
0.320000  ,0.242658  ,-0.019283 ,1.417497  ,8.000000  ,0.018818  ,-0.001964 ,0.090000  ,-0.352251 ,22.904578 
0.340000  ,0.263084  ,-0.029533 ,1.496170  ,8.000000  ,0.008060  ,-0.003194 ,0.090000  ,-0.374729 ,53.630543 
