# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,0.002863  ,0.002863  ,-0.000028 ,8.000000  ,0.040767  ,0.000635  ,0.000000  ,-0.026027 ,45.001395 
0.020000  ,0.000938  ,-0.000671 ,0.167008  ,8.000000  ,0.037216  ,-0.006369 ,0.000000  ,-0.023288 ,118.584070
0.040000  ,0.007270  ,0.001040  ,0.273795  ,8.000000  ,0.038984  ,0.002117  ,0.000000  ,-0.024800 ,15.101261 
0.060000  ,0.021337  ,0.008534  ,0.354100  ,8.000000  ,0.046605  ,0.001785  ,0.000000  ,-0.033669 ,27.796439 
0.080000  ,0.024184  ,0.002982  ,0.433690  ,8.000000  ,0.041079  ,0.003735  ,0.000000  ,-0.036376 ,63.643691 
0.100000  ,0.022767  ,-0.008658 ,0.513913  ,8.000000  ,0.029426  ,-0.000498 ,0.000000  ,-0.038077 ,98.554358 
0.120000  ,0.040470  ,-0.003023 ,0.594806  ,8.000000  ,0.035222  ,-0.001840 ,0.000000  ,-0.061854 ,14.966492 
0.140000  ,0.057318  ,-0.000082 ,0.676224  ,8.000000  ,0.038315  ,0.006507  ,0.000000  ,-0.083455 ,5.890928  
0.160000  ,0.064563  ,-0.008570 ,0.758127  ,8.000000  ,0.029893  ,-0.000624 ,0.000000  ,-0.099701 ,55.075078 
0.180000  ,0.085967  ,-0.004704 ,0.840483  ,8.000000  ,0.037313  ,-0.003118 ,0.090000  ,-0.126742 ,2.914635  
0.200000  ,0.093461  ,-0.016540 ,0.923582  ,8.000000  ,0.025293  ,-0.000860 ,0.090000  ,-0.145227 ,66.944540 
0.220000  ,0.116834  ,-0.014282 ,1.006753  ,8.000000  ,0.026966  ,-0.007754 ,0.090000  ,-0.173573 ,5.904886  
0.240000  ,0.145849  ,-0.008117 ,1.089985  ,8.000000  ,0.032403  ,0.006542  ,0.090000  ,-0.204075 ,1.724796  
0.260000  ,0.167032  ,-0.011482 ,1.173830  ,8.000000  ,0.028509  ,0.001664  ,0.090000  ,-0.228850 ,25.193403 
0.280000  ,0.190987  ,-0.013728 ,1.255970  ,8.000000  ,0.025664  ,-0.000310 ,0.090000  ,-0.253268 ,24.087517 
0.300000  ,0.217041  ,-0.015471 ,1.338241  ,8.000000  ,0.023270  ,-0.000525 ,0.090000  ,-0.276444 ,25.226366 
0.320000  ,0.239844  ,-0.021979 ,1.417465  ,8.000000  ,0.016193  ,0.005111  ,0.090000  ,-0.351969 ,40.080340 
0.340000  ,0.275018  ,-0.017509 ,1.494686  ,8.000000  ,0.019782  ,0.010629  ,0.090000  ,-0.378508 ,19.759183 
0.360000  ,0.299299  ,-0.024970 ,1.559854  ,8.000000  ,0.009854  ,-0.005781 ,0.170000  ,-0.400480 ,47.137657 
0.380000  ,0.339852  ,-0.017077 ,1.629189  ,8.000000  ,0.017617  ,-0.000421 ,0.170000  ,-0.424592 ,22.318923 
0.400000  ,0.373275  ,-0.017299 ,1.709571  ,8.000000  ,0.017287  ,0.008056  ,0.170000  ,-0.444041 ,37.133114 
0.420000  ,0.397144  ,-0.027936 ,1.768358  ,8.000000  ,0.006574  ,-0.003430 ,0.170000  ,-0.459908 ,64.338306 
