# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,0.007029  ,0.007029  ,-0.000028 ,8.000000  ,0.044971  ,0.002774  ,0.000000  ,-0.029256 ,45.000568 
0.020000  ,0.007470  ,0.005862  ,0.167008  ,8.000000  ,0.043807  ,-0.000719 ,0.000000  ,-0.028352 ,69.318863 
0.040000  ,0.011163  ,0.004933  ,0.273795  ,8.000000  ,0.042912  ,0.006850  ,0.000000  ,-0.027817 ,14.129548 
0.060000  ,0.011549  ,-0.001255 ,0.354100  ,8.000000  ,0.036728  ,-0.001075 ,0.000000  ,-0.026117 ,86.681990 
0.080000  ,0.020860  ,-0.000342 ,0.433690  ,8.000000  ,0.037725  ,-0.000150 ,0.000000  ,-0.033836 ,4.806527  
0.100000  ,0.019377  ,-0.012046 ,0.513820  ,8.000000  ,0.026008  ,-0.003804 ,0.000000  ,-0.035542 ,98.832670 
0.120000  ,0.042269  ,-0.001202 ,0.594626  ,8.000000  ,0.037059  ,0.001175  ,0.000000  ,-0.063398 ,22.643090 
0.140000  ,0.054915  ,-0.002444 ,0.676070  ,8.000000  ,0.035932  ,-0.001206 ,0.000000  ,-0.082142 ,9.643323  
0.160000  ,0.060122  ,-0.012952 ,0.757995  ,8.000000  ,0.025471  ,0.000492  ,0.000000  ,-0.097193 ,69.229976 
0.180000  ,0.085115  ,-0.005481 ,0.840364  ,8.000000  ,0.033167  ,-0.003630 ,0.000000  ,-0.126849 ,9.277185  
0.200000  ,0.103331  ,-0.006580 ,0.923473  ,8.000000  ,0.035003  ,0.001025  ,0.090000  ,-0.152167 ,12.790139 
0.220000  ,0.119079  ,-0.011931 ,1.006641  ,8.000000  ,0.029260  ,-0.000495 ,0.090000  ,-0.175724 ,30.245463 
0.240000  ,0.145580  ,-0.008264 ,1.089867  ,8.000000  ,0.032263  ,0.001172  ,0.090000  ,-0.204805 ,5.901135  
0.260000  ,0.161180  ,-0.017194 ,1.173703  ,8.000000  ,0.022946  ,0.006269  ,0.090000  ,-0.226835 ,46.020592 
0.280000  ,0.193885  ,-0.010670 ,1.255833  ,8.000000  ,0.028649  ,-0.003267 ,0.090000  ,-0.255527 ,7.520714  
0.300000  ,0.212359  ,-0.019971 ,1.338100  ,8.000000  ,0.018888  ,-0.002534 ,0.090000  ,-0.275512 ,48.199825 
0.320000  ,0.245177  ,-0.016440 ,1.417343  ,8.000000  ,0.021597  ,0.002712  ,0.090000  ,-0.354918 ,18.091052 
0.340000  ,0.274366  ,-0.017930 ,1.494616  ,8.000000  ,0.019377  ,0.002849  ,0.090000  ,-0.379435 ,30.007996 
0.360000  ,0.297423  ,-0.026588 ,1.560016  ,8.000000  ,0.008243  ,-0.002244 ,0.170000  ,-0.401146 ,50.726285 
0.380000  ,0.326833  ,-0.029809 ,1.629374  ,8.000000  ,0.004927  ,0.003352  ,0.170000  ,-0.423286 ,39.679261 
0.400000  ,0.371908  ,-0.018349 ,1.709578  ,8.000000  ,0.016242  ,0.004381  ,0.170000  ,-0.444903 ,22.585801 
0.420000  ,0.401030  ,-0.023698 ,1.768318  ,8.000000  ,0.010799  ,0.001337  ,0.170000  ,-0.461183 ,50.828211 
0.440000  ,0.440279  ,-0.019452 ,1.836012  ,8.000000  ,0.014919  ,0.006067  ,0.170000  ,-0.557022 ,38.064648 
0.460000  ,0.468337  ,-0.026624 ,1.897864  ,8.000000  ,0.007657  ,0.002970  ,0.170000  ,-0.574232 ,62.727465 
0.480000  ,0.513010  ,-0.017319 ,1.949614  ,8.000000  ,0.017072  ,-0.001404 ,0.260000  ,-0.587800 ,41.072806 
0.500000  ,0.556359  ,-0.009271 ,2.011785  ,8.000000  ,0.024826  ,0.001724  ,0.260000  ,-0.597326 ,47.076116 
0.520000  ,0.590836  ,-0.009759 ,2.066764  ,8.000000  ,0.024105  ,0.002089  ,0.260000  ,-0.604422 ,63.511542 
0.540000  ,0.637083  ,0.002059  ,2.110331  ,8.000000  ,0.035610  ,0.006601  ,0.260000  ,-0.694955 ,53.825705 
0.560000  ,0.678228  ,0.009867  ,2.150541  ,8.000000  ,0.043139  ,0.003137  ,0.260000  ,-0.694282 ,63.378654 
0.580000  ,0.713487  ,0.012875  ,2.182695  ,8.000000  ,0.046084  ,-0.001818 ,0.340000  ,-0.689258 ,75.648161 
0.600000  ,0.757920  ,0.026433  ,2.209342  ,8.000000  ,0.059230  ,-0.000204 ,0.340000  ,-0.673008 ,70.425308 
0.620000  ,0.811064  ,0.050261  ,2.230020  ,8.000000  ,0.082564  ,-0.006902 ,0.340000  ,-0.641988 ,70.570427 
0.640000  ,0.845186  ,0.056913  ,2.239612  ,8.000000  ,0.088901  ,-0.000182 ,0.340000  ,-0.703929 ,91.513000 
0.660000  ,0.886119  ,0.072431  ,2.240837  ,8.000000  ,0.103883  ,0.005549  ,0.430000  ,-0.655884 ,90.117161 
0.680000  ,0.933799  ,0.096696  ,2.240477  ,8.000000  ,0.127782  ,0.004050  ,0.430000  ,-0.587088 ,92.309561 
0.700000  ,0.968556  ,0.110004  ,2.227128  ,8.000000  ,0.140824  ,-0.000422 ,0.430000  ,-0.513957 ,106.315608
0.720000  ,1.011363  ,0.133427  ,2.204044  ,8.000000  ,0.163919  ,0.000572  ,0.430000  ,-0.422044 ,106.207217
0.740000  ,1.044382  ,0.149120  ,2.173608  ,8.000000  ,0.179358  ,0.002983  ,0.430000  ,-0.329262 ,116.753680
