# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.000000  ,-0.004763 ,-0.004773 ,0.002046  ,8.000000  ,0.179734  ,0.001401  ,0.000000  ,0.117563  ,134.938519
0.020000  ,-0.003235 ,-0.005185 ,0.191206  ,8.000000  ,0.180109  ,-0.000372 ,0.000000  ,0.117771  ,15.108668 
0.040000  ,-0.001680 ,-0.009235 ,0.370403  ,8.000000  ,0.184119  ,-0.003370 ,0.000000  ,0.119712  ,69.004225 
0.060000  ,0.010285  ,-0.006137 ,0.488054  ,8.000000  ,0.180729  ,-0.001607 ,0.000000  ,0.118116  ,14.503208 
0.080000  ,0.024989  ,-0.001720 ,0.530957  ,8.000000  ,0.175953  ,-0.002695 ,0.000000  ,0.116860  ,-16.801242
0.100000  ,0.040879  ,0.003015  ,0.572878  ,8.000000  ,0.170830  ,-0.003548 ,0.000000  ,0.126635  ,-16.978316
0.120000  ,0.052102  ,0.002288  ,0.614755  ,8.000000  ,0.171283  ,0.006517  ,0.000000  ,0.133374  ,2.774003  
0.140000  ,0.062834  ,0.000269  ,0.656609  ,8.000000  ,0.173038  ,-0.003431 ,0.000000  ,0.143328  ,8.929683  
0.160000  ,0.070832  ,-0.005298 ,0.698595  ,8.000000  ,0.178408  ,-0.002839 ,0.000000  ,0.157255  ,32.126738 
0.180000  ,0.093040  ,0.002508  ,0.740520  ,8.000000  ,0.167000  ,0.000622  ,0.120000  ,0.165845  ,-23.258077
0.200000  ,0.109197  ,0.003398  ,0.782344  ,8.000000  ,0.166265  ,0.003081  ,0.120000  ,0.179355  ,-8.387502 
0.220000  ,0.122077  ,0.000115  ,0.824112  ,8.000000  ,0.169673  ,0.001894  ,0.120000  ,0.196109  ,7.580642  
0.240000  ,0.145833  ,0.006791  ,0.865784  ,8.000000  ,0.163227  ,0.005663  ,0.120000  ,0.207932  ,-24.023846
0.260000  ,0.154931  ,-0.002135 ,0.907394  ,8.000000  ,0.172240  ,0.003959  ,0.120000  ,0.228598  ,34.418282 
0.280000  ,0.177038  ,0.000962  ,0.948402  ,8.000000  ,0.169357  ,0.004546  ,0.120000  ,0.242239  ,-19.780080
0.300000  ,0.196745  ,0.000624  ,0.989269  ,8.000000  ,0.169886  ,-0.003897 ,0.120000  ,0.257163  ,-12.631890
0.320000  ,0.207753  ,-0.009457 ,1.030016  ,8.000000  ,0.180073  ,0.002291  ,0.120000  ,0.276943  ,27.035840 
0.340000  ,0.242817  ,0.003462  ,1.070719  ,8.000000  ,0.167493  ,-0.003103 ,0.120000  ,0.317916  ,-37.536698
0.360000  ,0.256226  ,-0.006343 ,1.111183  ,8.000000  ,0.177428  ,-0.004143 ,0.120000  ,0.337984  ,16.991828 
0.380000  ,0.284248  ,-0.002625 ,1.151490  ,8.000000  ,0.173981  ,-0.009221 ,0.120000  ,0.349103  ,-28.638703
0.400000  ,0.293826  ,-0.018442 ,1.191818  ,8.000000  ,0.185098  ,0.001500  ,0.230000  ,0.370303  ,35.825395 
0.420000  ,0.326662  ,-0.012115 ,1.231020  ,8.000000  ,0.180730  ,-0.001918 ,0.230000  ,0.377054  ,-35.760533
0.440000  ,0.350636  ,-0.015804 ,1.269754  ,8.000000  ,0.185834  ,0.002148  ,0.230000  ,0.387925  ,-17.930929
0.460000  ,0.375758  ,-0.019508 ,1.308099  ,8.000000  ,0.191021  ,-0.004388 ,0.230000  ,0.396994  ,-20.048489
0.480000  ,0.399985  ,-0.025280 ,1.346180  ,8.000000  ,0.198220  ,0.003553  ,0.230000  ,0.405453  ,-16.707946
0.500000  ,0.428570  ,-0.027878 ,1.383818  ,8.000000  ,0.202509  ,-0.005541 ,0.230000  ,0.410223  ,-26.495435
0.520000  ,0.458724  ,-0.030104 ,1.421042  ,8.000000  ,0.206519  ,0.002020  ,0.230000  ,0.465158  ,-28.951829
0.540000  ,0.491931  ,-0.030485 ,1.457891  ,8.000000  ,0.208868  ,0.000872  ,0.230000  ,0.466711  ,-33.901024
0.560000  ,0.512912  ,-0.044306 ,1.494521  ,8.000000  ,0.223741  ,0.001896  ,0.350000  ,0.474199  ,-2.463000 
0.580000  ,0.548019  ,-0.045211 ,1.531033  ,8.000000  ,0.226796  ,-0.000156 ,0.350000  ,0.472716  ,-35.522285
0.600000  ,0.575102  ,-0.055352 ,1.567336  ,8.000000  ,0.238579  ,0.001041  ,0.350000  ,0.474890  ,-17.504712
0.620000  ,0.605767  ,-0.063122 ,1.603497  ,8.000000  ,0.248215  ,0.001000  ,0.350000  ,0.474225  ,-24.719665
0.640000  ,0.633312  ,-0.075221 ,1.639584  ,8.000000  ,0.261979  ,-0.004602 ,0.350000  ,0.474612  ,-15.992327
0.660000  ,0.665987  ,-0.083390 ,1.675668  ,8.000000  ,0.272136  ,0.002569  ,0.350000  ,0.471423  ,-26.289920
0.680000  ,0.702873  ,-0.088540 ,1.711821  ,8.000000  ,0.278572  ,0.004161  ,0.460000  ,0.522503  ,-32.846652
0.700000  ,0.734171  ,-0.100461 ,1.748112  ,8.000000  ,0.292687  ,-0.004575 ,0.460000  ,0.519502  ,-20.251193
0.720000  ,0.773152  ,-0.105872 ,1.784612  ,8.000000  ,0.300855  ,-0.000075 ,0.460000  ,0.511759  ,-33.336095
0.740000  ,0.807943  ,-0.116640 ,1.821393  ,8.000000  ,0.314068  ,0.002392  ,0.460000  ,0.505836  ,-24.009346
0.760000  ,0.846384  ,-0.124921 ,1.858530  ,8.000000  ,0.325061  ,-0.000879 ,0.460000  ,0.497538  ,-28.848190
0.780000  ,0.876645  ,-0.142547 ,1.896099  ,8.000000  ,0.344794  ,0.003565  ,0.460000  ,0.493586  ,-10.423763
0.800000  ,0.906833  ,-0.161416 ,1.934169  ,8.000000  ,0.365761  ,-0.000690 ,0.460000  ,0.544940  ,-8.129557 
0.820000  ,0.939827  ,-0.178656 ,1.972787  ,8.000000  ,0.384824  ,-0.006195 ,0.580000  ,0.539266  ,-11.911649
0.840000  ,0.983420  ,-0.186476 ,2.011965  ,8.000000  ,0.396011  ,0.003172  ,0.580000  ,0.528023  ,-28.577498
0.860000  ,1.023342  ,-0.199151 ,2.051671  ,8.000000  ,0.411751  ,0.001360  ,0.580000  ,0.518902  ,-20.283033
0.880000  ,1.062771  ,-0.213494 ,2.092013  ,8.000000  ,0.429117  ,-0.002359 ,0.580000  ,0.510343  ,-16.969589
0.900000  ,1.097449  ,-0.233748 ,2.133073  ,8.000000  ,0.452007  ,0.002950  ,0.580000  ,0.504868  ,-5.679656 
0.920000  ,1.140204  ,-0.247071 ,2.174167  ,8.000000  ,0.468111  ,-0.000841 ,0.690000  ,0.495533  ,-17.618946
0.940000  ,1.184407  ,-0.260075 ,2.215234  ,8.000000  ,0.484785  ,-0.005168 ,0.690000  ,0.535444  ,-17.438415
0.960000  ,1.218433  ,-0.284367 ,2.256212  ,8.000000  ,0.511852  ,-0.001134 ,0.690000  ,0.531091  ,2.855682  
0.980000  ,1.265898  ,-0.296311 ,2.297040  ,8.000000  ,0.527743  ,0.000010  ,0.690000  ,0.520140  ,-17.306645
1.000000  ,1.300463  ,-0.322205 ,2.337038  ,8.000000  ,0.556451  ,0.002056  ,0.690000  ,0.516424  ,6.745672  
1.020000  ,1.353499  ,-0.330634 ,2.376899  ,8.000000  ,0.568925  ,0.002957  ,0.810000  ,0.503307  ,-19.599939
1.040000  ,1.396033  ,-0.350556 ,2.416657  ,8.000000  ,0.592556  ,-0.007497 ,0.810000  ,0.496225  ,-1.946623 
1.060000  ,1.435135  ,-0.374894 ,2.456146  ,8.000000  ,0.620278  ,0.001928  ,0.810000  ,0.491472  ,6.572708  
1.080000  ,1.484446  ,-0.390011 ,2.495430  ,8.000000  ,0.639726  ,0.002090  ,0.810000  ,0.520037  ,-6.391177 
1.100000  ,1.526302  ,-0.413536 ,2.534133  ,8.000000  ,0.666884  ,-0.000246 ,0.810000  ,0.512622  ,7.948543  
1.120000  ,1.573298  ,-0.432782 ,2.571481  ,8.000000  ,0.689959  ,-0.007815 ,0.930000  ,0.502935  ,3.085378  
1.140000  ,1.628326  ,-0.444774 ,2.607605  ,8.000000  ,0.707019  ,0.003370  ,0.930000  ,0.489660  ,-4.534197 
1.160000  ,1.677227  ,-0.463557 ,2.642182  ,8.000000  ,0.730269  ,-0.000132 ,0.930000  ,0.480126  ,6.643321  
1.180000  ,1.719918  ,-0.489099 ,2.674931  ,8.000000  ,0.759672  ,0.004024  ,0.930000  ,0.474414  ,19.054932 
1.200000  ,1.776726  ,-0.500951 ,2.705629  ,8.000000  ,0.776532  ,0.007838  ,1.040000  ,0.462932  ,2.519570  
1.220000  ,1.832206  ,-0.514431 ,2.734128  ,8.000000  ,0.795274  ,-0.008021 ,1.040000  ,0.470833  ,6.973718  
1.240000  ,1.883767  ,-0.532001 ,2.760356  ,8.000000  ,0.817711  ,-0.005586 ,1.040000  ,0.460860  ,14.703889 
1.260000  ,1.930763  ,-0.554182 ,2.784314  ,8.000000  ,0.844299  ,-0.001003 ,1.040000  ,0.454109  ,23.683009 
1.280000  ,1.987187  ,-0.566857 ,2.806066  ,8.000000  ,0.862182  ,0.001590  ,1.160000  ,0.444732  ,13.552471 
